"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","com.1","com.2","rel.int.vien","rel.share.vien","rel.surp.vien","rel.mem.vien","rel.eng.vien","irr.int.vien","irr.share.vien","irr.surp.vien","irr.mem.vien","irr.eng.vien","rel.int.bike","rel.share.bike","rel.surp.bike","rel.mem.bike","rel.eng.bike","irr.int.bike","irr.share.bike","irr.surp.bike","irr.mem.bike","irr.eng.bike","irr.int.food","irr.share.food","irr.surp.food","irr.mem.food","irr.eng.food","rel.int.food","rel.share.food","rel.surp.food","rel.mem.food","rel.eng.food","rel.int.film","rel.share.film","rel.surp.film","rel.mem.film","rel.eng.film","irr.int.film","irr.share.film","irr.surp.film","irr.mem.film","irr.eng.film","FL_524_DO","viennarelevant_DO","viennairrelevant_DO","bikerelevant_DO","bikeirrelevant_DO","merrickrelevant_DO","merrickirrelevant_DO","blockbusterrelevant_DO","blockbusterirrelevant_DO"
"10/3/2024 15:32","10/3/2024 15:34","0","100","133","1","10/3/2024 15:34","","","","","anonymous","EN","1",665,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","2","2","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.share.food|rel.int.food|rel.surp.food|rel.eng.food|rel.mem.food","",""
"10/3/2024 15:32","10/3/2024 15:34","0","100","92","1","10/3/2024 15:34","","","","","anonymous","EN","1",666,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","6","3","6","6","","","","","","blockbusterrelevant","","","","","","","Q838|rel.share.film|rel.surp.film|rel.int.film|rel.mem.film|rel.eng.film",""
"10/3/2024 15:30","10/3/2024 15:34","0","100","255","1","10/3/2024 15:34","","","","","anonymous","EN","1",667,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","5","2","3","","","","","","blockbusterrelevant","","","","","","","Q838|rel.eng.film|rel.share.film|rel.mem.film|rel.surp.film|rel.int.film",""
"10/3/2024 15:31","10/3/2024 15:34","0","100","197","1","10/3/2024 15:34","","","","","anonymous","EN","1",668,"7","1","","","","","","","","","","","5","5","6","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.int.bike|rel.eng.bike|rel.surp.bike|rel.share.bike|rel.mem.bike","","","","",""
"10/3/2024 15:33","10/3/2024 15:34","0","100","79","1","10/3/2024 15:34","","","","","anonymous","EN","1",669,"7","1","","","","","","","","","","","7","6","7","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.eng.bike|rel.share.bike|rel.surp.bike|rel.mem.bike|rel.int.bike","","","","",""
"10/3/2024 15:32","10/3/2024 15:34","0","100","115","1","10/3/2024 15:34","","","","","anonymous","EN","1",670,"7","1","5","4","3","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.int.vien|rel.surp.vien|rel.eng.vien|rel.mem.vien|rel.share.vien","","","","","","",""
"10/3/2024 15:32","10/3/2024 15:34","0","100","109","1","10/3/2024 15:34","","","","","anonymous","EN","1",671,"7","1","5","4","4","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.share.vien|rel.surp.vien|rel.mem.vien|rel.int.vien|rel.eng.vien","","","","","","",""
"10/3/2024 15:33","10/3/2024 15:34","0","100","83","1","10/3/2024 15:34","","","","","anonymous","EN","1",672,"7","1","","","","","","","","","","","","","","","","2","3","4","2","1","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.surp.bike|irr.share.bike|irr.int.bike|irr.eng.bike|irr.mem.bike","","","",""
"10/3/2024 15:32","10/3/2024 15:34","0","100","153","1","10/3/2024 15:34","","","","","anonymous","EN","1",673,"7","1","","","","","","","","","","","","","","","","1","1","6","3","2","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.mem.bike|irr.int.bike|irr.share.bike|irr.eng.bike|irr.surp.bike","","","",""
"10/3/2024 15:31","10/3/2024 15:34","0","100","169","1","10/3/2024 15:34","","","","","anonymous","EN","1",674,"7","1","","","","","","","","","","","6","6","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.mem.bike|rel.eng.bike|rel.share.bike|rel.int.bike|rel.surp.bike","","","","",""
"10/3/2024 15:31","10/3/2024 15:34","0","100","225","1","10/3/2024 15:34","","","","","anonymous","EN","1",675,"7","1","","","","","","","","","","","","","","","","","","","","","4","2","5","4","5","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.share.food|irr.surp.food|irr.eng.food|irr.mem.food","","",""
"10/3/2024 15:33","10/3/2024 15:34","0","100","97","1","10/3/2024 15:34","","","","","anonymous","EN","1",676,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","5","3","2","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.int.food|rel.surp.food|rel.share.food|rel.eng.food|rel.mem.food","",""
"10/3/2024 15:32","10/3/2024 15:35","0","100","127","1","10/3/2024 15:35","","","","","anonymous","EN","1",677,"7","1","","","","","","6","5","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.mem.vien|irr.share.vien|irr.eng.vien|irr.int.vien|irr.surp.vien","","","","","",""
"10/3/2024 15:33","10/3/2024 15:35","0","100","119","1","10/3/2024 15:35","","","","","anonymous","EN","1",678,"7","1","","","","","","","","","","","","","","","","","","","","","5","4","6","6","5","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.mem.food|irr.share.food|irr.int.food|irr.surp.food|irr.eng.food","","",""
"10/3/2024 15:33","10/3/2024 15:35","0","100","81","1","10/3/2024 15:35","","","","","anonymous","EN","1",679,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","6","3","6","5","","","","","","blockbusterrelevant","","","","","","","Q838|rel.eng.film|rel.surp.film|rel.int.film|rel.mem.film|rel.share.film",""
"10/3/2024 15:34","10/3/2024 15:35","0","100","69","1","10/3/2024 15:35","","","","","anonymous","EN","1",680,"7","1","","","","","","6","6","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.surp.vien|irr.eng.vien|irr.share.vien|irr.mem.vien|irr.int.vien","","","","","",""
"10/3/2024 15:34","10/3/2024 15:35","0","100","78","1","10/3/2024 15:35","","","","","anonymous","EN","1",681,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:34","10/3/2024 15:35","0","100","40","1","10/3/2024 15:35","","","","","anonymous","EN","1",682,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","4","3","blockbusterirrelevant","","","","","","","","Q844|irr.surp.film|irr.share.film|irr.eng.film|irr.int.film|irr.mem.film"
"10/3/2024 15:34","10/3/2024 15:35","0","100","73","1","10/3/2024 15:35","","","","","anonymous","EN","1",683,"7","1","5","5","2","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.surp.vien|rel.int.vien|rel.share.vien|rel.eng.vien|rel.mem.vien","","","","","","",""
"10/3/2024 15:34","10/3/2024 15:35","0","100","105","1","10/3/2024 15:35","","","","","anonymous","EN","1",684,"7","1","","","","","","","","","","","","","","","","","","","","","1","1","5","3","1","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.eng.food|irr.share.food|irr.mem.food|irr.surp.food","","",""
"10/3/2024 15:34","10/3/2024 15:35","0","100","74","1","10/3/2024 15:35","","","","","anonymous","EN","1",685,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","4","4","blockbusterirrelevant","","","","","","","","Q844|irr.share.film|irr.int.film|irr.eng.film|irr.mem.film|irr.surp.film"
"10/3/2024 15:33","10/3/2024 15:35","0","100","123","1","10/3/2024 15:35","","","","","anonymous","EN","1",686,"7","1","","","","","","6","6","6","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.eng.vien|irr.int.vien|irr.share.vien|irr.mem.vien|irr.surp.vien","","","","","",""
"10/3/2024 15:34","10/3/2024 15:35","0","100","115","1","10/3/2024 15:35","","","","","anonymous","EN","1",687,"7","1","","","","","","","","","","","","","","","","","","","","","6","6","7","7","5","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.surp.food|irr.int.food|irr.eng.food|irr.mem.food|irr.share.food","","",""
"10/3/2024 15:29","10/3/2024 15:36","0","100","414","1","10/3/2024 15:36","","","","","anonymous","EN","1",688,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","4","4","5","blockbusterirrelevant","","","","","","","","Q844|irr.mem.film|irr.surp.film|irr.share.film|irr.eng.film|irr.int.film"
"10/3/2024 15:31","10/3/2024 15:36","0","100","260","1","10/3/2024 15:36","","","","","anonymous","EN","1",689,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","5","2","3","4","4","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.eng.food|rel.surp.food|rel.int.food|rel.mem.food|rel.share.food","",""
"10/3/2024 15:32","10/3/2024 15:36","0","100","216","1","10/3/2024 15:36","","","","","anonymous","EN","1",690,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","5","4","6","5","","","","","","blockbusterrelevant","","","","","","","Q838|rel.int.film|rel.surp.film|rel.mem.film|rel.eng.film|rel.share.film",""
"10/3/2024 15:34","10/3/2024 15:36","0","100","91","1","10/3/2024 15:36","","","","","anonymous","EN","1",691,"7","1","","","","","","","","","","","6","6","6","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.int.bike|rel.eng.bike|rel.share.bike|rel.surp.bike|rel.mem.bike","","","","",""
"10/3/2024 15:34","10/3/2024 15:36","0","100","119","1","10/3/2024 15:36","","","","","anonymous","EN","1",692,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","1","1","6","5","","","","","","blockbusterrelevant","","","","","","","Q838|rel.surp.film|rel.share.film|rel.int.film|rel.eng.film|rel.mem.film",""
"10/3/2024 15:32","10/3/2024 15:36","0","100","250","1","10/3/2024 15:36","","","","","anonymous","EN","1",693,"7","1","","","","","","","","","","","6","5","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.surp.bike|rel.int.bike|rel.share.bike|rel.mem.bike|rel.eng.bike","","","","",""
"10/3/2024 15:32","10/3/2024 15:36","0","100","247","1","10/3/2024 15:36","","","","","anonymous","EN","1",694,"7","1","","","","","","","","","","","","","","","","5","5","7","5","5","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.eng.bike|irr.surp.bike|irr.int.bike|irr.mem.bike|irr.share.bike","","","",""
"10/3/2024 15:27","10/3/2024 15:36","0","100","502","1","10/3/2024 15:36","","","","","anonymous","EN","1",695,"7","1","6","6","4","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.share.vien|rel.surp.vien|rel.eng.vien|rel.int.vien|rel.mem.vien","","","","","","",""
"10/3/2024 15:34","10/3/2024 15:36","0","100","85","1","10/3/2024 15:36","","","","","anonymous","EN","1",696,"7","1","","","","","","","","","","","","","","","","5","2","6","4","5","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.surp.bike|irr.eng.bike|irr.int.bike|irr.mem.bike|irr.share.bike","","","",""
"10/3/2024 15:34","10/3/2024 15:36","0","100","98","1","10/3/2024 15:36","","","","","anonymous","EN","1",697,"6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:34","10/3/2024 15:36","0","100","107","1","10/3/2024 15:36","","","","","anonymous","EN","1",698,"7","1","","","","","","","","","","","","","","","","5","3","5","5","4","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.mem.bike|irr.surp.bike|irr.eng.bike|irr.share.bike|irr.int.bike","","","",""
"10/3/2024 15:33","10/3/2024 15:36","0","100","183","1","10/3/2024 15:36","","","","","anonymous","EN","1",699,"7","1","6","6","6","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.int.vien|rel.surp.vien|rel.share.vien|rel.mem.vien|rel.eng.vien","","","","","","",""
"10/3/2024 15:34","10/3/2024 15:36","0","100","129","1","10/3/2024 15:36","","","","","anonymous","EN","1",700,"7","1","6","5","4","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.eng.vien|rel.share.vien|rel.int.vien|rel.mem.vien|rel.surp.vien","","","","","","",""
"10/3/2024 15:32","10/3/2024 15:36","0","100","238","1","10/3/2024 15:36","","","","","anonymous","EN","1",701,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","2","3","2","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.mem.food|rel.surp.food|rel.eng.food|rel.share.food|rel.int.food","",""
"10/3/2024 15:35","10/3/2024 15:36","0","100","102","1","10/3/2024 15:36","","","","","anonymous","EN","1",702,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.mem.food|rel.eng.food|rel.surp.food|rel.int.food|rel.share.food","",""
"10/3/2024 15:35","10/3/2024 15:36","0","100","98","1","10/3/2024 15:36","","","","","anonymous","EN","1",703,"7","1","","","","","","6","5","6","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.surp.vien|irr.mem.vien|irr.eng.vien|irr.share.vien|irr.int.vien","","","","","",""
"10/3/2024 15:35","10/3/2024 15:36","0","100","65","1","10/3/2024 15:36","","","","","anonymous","EN","1",704,"7","1","","","","","","","","","","","","","","","","6","5","5","7","6","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.int.bike|irr.surp.bike|irr.mem.bike|irr.share.bike|irr.eng.bike","","","",""
"10/3/2024 15:32","10/3/2024 15:37","0","100","283","1","10/3/2024 15:37","","","","","anonymous","EN","1",705,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","6","4","4","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.surp.food|rel.mem.food|rel.eng.food|rel.share.food|rel.int.food","",""
"10/3/2024 15:33","10/3/2024 15:37","0","100","246","1","10/3/2024 15:37","","","","","anonymous","EN","1",706,"7","1","","","","","","","","","","","7","6","5","5","7","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.mem.bike|rel.eng.bike|rel.surp.bike|rel.int.bike|rel.share.bike","","","","",""
"10/3/2024 15:34","10/3/2024 15:37","0","100","165","1","10/3/2024 15:37","","","","","anonymous","EN","1",707,"7","1","","","","","","","","","","","","","","","","","","","","","2","1","3","2","2","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.surp.food|irr.share.food|irr.mem.food|irr.eng.food|irr.int.food","","",""
"10/3/2024 15:33","10/3/2024 15:37","0","100","250","1","10/3/2024 15:37","","","","","anonymous","EN","1",708,"7","1","","","","","","4","3","5","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.surp.vien|irr.int.vien|irr.mem.vien|irr.eng.vien|irr.share.vien","","","","","",""
"10/3/2024 15:33","10/3/2024 15:37","0","100","241","1","10/3/2024 15:37","","","","","anonymous","EN","1",709,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","1","3","1","","","","","","blockbusterrelevant","","","","","","","Q838|rel.eng.film|rel.int.film|rel.mem.film|rel.share.film|rel.surp.film",""
"10/3/2024 15:36","10/3/2024 15:37","0","100","73","1","10/3/2024 15:37","","","","","anonymous","EN","1",710,"7","1","6","6","3","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.eng.vien|rel.share.vien|rel.surp.vien|rel.int.vien|rel.mem.vien","","","","","","",""
"10/3/2024 15:34","10/3/2024 15:37","0","100","151","1","10/3/2024 15:37","","","","","anonymous","EN","1",711,"7","1","","","","","","","","","","","6","6","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.int.bike|rel.eng.bike|rel.share.bike|rel.surp.bike|rel.mem.bike","","","","",""
"10/3/2024 15:36","10/3/2024 15:37","0","100","62","1","10/3/2024 15:37","","","","","anonymous","EN","1",712,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","5","2","6","5","","","","","","blockbusterrelevant","","","","","","","Q838|rel.mem.film|rel.eng.film|rel.surp.film|rel.int.film|rel.share.film",""
"10/3/2024 15:34","10/3/2024 15:37","0","100","151","1","10/3/2024 15:37","","","","","anonymous","EN","1",713,"7","1","6","3","5","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.mem.vien|rel.share.vien|rel.surp.vien|rel.eng.vien|rel.int.vien","","","","","","",""
"10/3/2024 15:35","10/3/2024 15:37","0","100","139","1","10/3/2024 15:37","","","","","anonymous","EN","1",714,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","2","2","blockbusterirrelevant","","","","","","","","Q844|irr.eng.film|irr.surp.film|irr.mem.film|irr.share.film|irr.int.film"
"10/3/2024 15:36","10/3/2024 15:37","0","100","53","1","10/3/2024 15:37","","","","","anonymous","EN","1",715,"7","1","","","","","","","","","","","5","3","3","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.mem.bike|rel.int.bike|rel.share.bike|rel.eng.bike|rel.surp.bike","","","","",""
"10/3/2024 15:29","10/3/2024 15:37","0","100","474","1","10/3/2024 15:37","","","","","anonymous","EN","1",716,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","5","2","6","5","","","","","","blockbusterrelevant","","","","","","","Q838|rel.share.film|rel.eng.film|rel.mem.film|rel.int.film|rel.surp.film",""
"10/3/2024 15:35","10/3/2024 15:37","0","100","125","1","10/3/2024 15:37","","","","","anonymous","EN","1",717,"7","1","5","5","6","6","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.mem.vien|rel.share.vien|rel.int.vien|rel.eng.vien|rel.surp.vien","","","","","","",""
"10/3/2024 15:35","10/3/2024 15:37","0","100","101","1","10/3/2024 15:37","","","","","anonymous","EN","1",718,"7","1","","","","","","6","4","3","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.mem.vien|irr.eng.vien|irr.share.vien|irr.int.vien|irr.surp.vien","","","","","",""
"10/3/2024 15:36","10/3/2024 15:37","0","100","81","1","10/3/2024 15:37","","","","","anonymous","EN","1",719,"7","1","","","","","","","","","","","","","","","","","","","","","6","6","7","7","6","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.share.food|irr.mem.food|irr.eng.food|irr.surp.food","","",""
"10/3/2024 15:36","10/3/2024 15:37","0","100","98","1","10/3/2024 15:37","","","","","anonymous","EN","1",720,"7","1","","","","","","","","","","","","","","","","","","","","","7","7","7","7","7","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.share.food|irr.int.food|irr.surp.food|irr.mem.food|irr.eng.food","","",""
"10/3/2024 15:32","10/3/2024 15:37","0","100","332","1","10/3/2024 15:37","","","","","anonymous","EN","1",721,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","6","5","7","6","blockbusterirrelevant","","","","","","","","Q844|irr.share.film|irr.eng.film|irr.surp.film|irr.int.film|irr.mem.film"
"10/3/2024 15:36","10/3/2024 15:37","0","100","80","1","10/3/2024 15:37","","","","","anonymous","EN","1",722,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","3","5","4","blockbusterirrelevant","","","","","","","","Q844|irr.mem.film|irr.int.film|irr.share.film|irr.eng.film|irr.surp.film"
"10/3/2024 15:37","10/3/2024 15:37","0","100","28","1","10/3/2024 15:37","","","","","anonymous","EN","1",723,"6","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:36","10/3/2024 15:37","0","100","86","1","10/3/2024 15:37","","","","","anonymous","EN","1",724,"7","1","","","","","","","","","","","","","","","","3","2","5","3","4","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.eng.bike|irr.share.bike|irr.int.bike|irr.surp.bike|irr.mem.bike","","","",""
"10/3/2024 15:35","10/3/2024 15:37","0","100","113","1","10/3/2024 15:37","","","","","anonymous","EN","1",725,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","6","5","6","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.eng.food|rel.surp.food|rel.mem.food|rel.int.food|rel.share.food","",""
"10/3/2024 15:35","10/3/2024 15:37","0","100","157","1","10/3/2024 15:37","","","","","anonymous","EN","1",726,"7","1","","","","","","","","","","","","","","","","5","5","5","6","5","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.surp.bike|irr.eng.bike|irr.share.bike|irr.mem.bike|irr.int.bike","","","",""
"10/3/2024 15:35","10/3/2024 15:38","0","100","157","1","10/3/2024 15:38","","","","","anonymous","EN","1",727,"7","1","","","","","","","","","","","","","","","","","","","","","5","5","6","7","6","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.eng.food|irr.share.food|irr.mem.food|irr.surp.food","","",""
"10/3/2024 15:36","10/3/2024 15:38","0","100","111","1","10/3/2024 15:38","","","","","anonymous","EN","1",728,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","2","4","4","","","","","","blockbusterrelevant","","","","","","","Q838|rel.mem.film|rel.eng.film|rel.share.film|rel.int.film|rel.surp.film",""
"10/3/2024 15:36","10/3/2024 15:38","0","100","122","1","10/3/2024 15:38","","","","","anonymous","EN","1",729,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","5","4","3","blockbusterirrelevant","","","","","","","","Q844|irr.int.film|irr.eng.film|irr.share.film|irr.mem.film|irr.surp.film"
"10/3/2024 15:36","10/3/2024 15:38","0","100","106","1","10/3/2024 15:38","","","","","anonymous","EN","1",730,"7","1","","","","","","6","6","6","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.int.vien|irr.eng.vien|irr.share.vien|irr.mem.vien|irr.surp.vien","","","","","",""
"10/3/2024 15:36","10/3/2024 15:38","0","100","141","1","10/3/2024 15:38","","","","","anonymous","EN","1",731,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","7","4","1","7","7","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.int.food|rel.mem.food|rel.surp.food|rel.share.food|rel.eng.food","",""
"10/3/2024 15:37","10/3/2024 15:38","0","100","74","1","10/3/2024 15:38","","","","","anonymous","EN","1",732,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","3","1","6","5","","","","","","blockbusterrelevant","","","","","","","Q838|rel.surp.film|rel.eng.film|rel.share.film|rel.int.film|rel.mem.film",""
"10/3/2024 15:36","10/3/2024 15:38","0","100","125","1","10/3/2024 15:38","","","","","anonymous","EN","1",733,"7","1","","","","","","","","","","","6","6","5","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.eng.bike|rel.int.bike|rel.surp.bike|rel.mem.bike|rel.share.bike","","","","",""
"10/3/2024 15:35","10/3/2024 15:38","0","100","183","1","10/3/2024 15:38","","","","","anonymous","EN","1",734,"7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:36","10/3/2024 15:38","0","100","117","1","10/3/2024 15:38","","","","","anonymous","EN","1",735,"7","1","","","","","","","","","","","","","","","","","","","","","4","4","7","5","4","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.eng.food|irr.mem.food|irr.surp.food|irr.share.food|irr.int.food","","",""
"10/3/2024 15:37","10/3/2024 15:38","0","100","102","1","10/3/2024 15:38","","","","","anonymous","EN","1",736,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","3","1","5","3","3","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.surp.food|rel.mem.food|rel.eng.food|rel.int.food|rel.share.food","",""
"10/3/2024 15:38","10/3/2024 15:38","0","100","44","1","10/3/2024 15:38","","","","","anonymous","EN","1",737,"7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:36","10/3/2024 15:38","0","100","136","1","10/3/2024 15:38","","","","","anonymous","EN","1",738,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","3","6","4","5","","","","","","blockbusterrelevant","","","","","","","Q838|rel.int.film|rel.mem.film|rel.share.film|rel.eng.film|rel.surp.film",""
"10/3/2024 15:36","10/3/2024 15:38","0","100","131","1","10/3/2024 15:38","","","","","anonymous","EN","1",739,"7","1","7","7","1","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.int.vien|rel.share.vien|rel.mem.vien|rel.eng.vien|rel.surp.vien","","","","","","",""
"10/3/2024 15:36","10/3/2024 15:39","0","100","149","1","10/3/2024 15:39","","","","","anonymous","EN","1",740,"7","1","","","","","","","","","","","5","2","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.surp.bike|rel.eng.bike|rel.mem.bike|rel.int.bike|rel.share.bike","","","","",""
"10/3/2024 15:37","10/3/2024 15:39","0","100","79","1","10/3/2024 15:39","","","","","anonymous","EN","1",741,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","2","2","1","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.mem.food|rel.int.food|rel.share.food|rel.surp.food|rel.eng.food","",""
"10/3/2024 15:36","10/3/2024 15:39","0","100","187","1","10/3/2024 15:39","","","","","anonymous","EN","1",742,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","5","5","5","blockbusterirrelevant","","","","","","","","Q844|irr.mem.film|irr.eng.film|irr.surp.film|irr.int.film|irr.share.film"
"10/3/2024 15:37","10/3/2024 15:39","0","100","85","1","10/3/2024 15:39","","","","","anonymous","EN","1",743,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:36","10/3/2024 15:39","0","100","192","1","10/3/2024 15:39","","","","","anonymous","EN","1",744,"7","1","","","","","","","","","","","","","","","","5","4","4","5","6","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.surp.bike|irr.int.bike|irr.share.bike|irr.mem.bike|irr.eng.bike","","","",""
"10/3/2024 15:38","10/3/2024 15:39","0","100","61","1","10/3/2024 15:39","","","","","anonymous","EN","1",745,"5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:36","10/3/2024 15:39","0","100","168","1","10/3/2024 15:39","","","","","anonymous","EN","1",746,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","1","2","2","blockbusterirrelevant","","","","","","","","Q844|irr.mem.film|irr.int.film|irr.share.film|irr.surp.film|irr.eng.film"
